"tournament","date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"LEC 2025 Winter Playoffs","2025-02-17","Team Vitality",2,0,2,38.8,28,43,0.65,0.92,-2.41,"-11.5%",7.8,-7.8,-4301,"0%","0%","0%",2,"0%","8%","100%","22%","0%","0%","0%","50.7%","42.7%",3.25,1.3,1.67
"LEC 2025 Winter Playoffs","2025-02-22","Fnatic",4,2,2,33.7,65,62,1.05,0.94,0.57,"4.4%",63.2,-13.2,1114,"75%","75%","50%",4.8,"100%","67%","50%","53%",,"50%","67%","49.4%","50.5%",3.18,0.94,1.23
"LEC 2025 Winter Playoffs","2025-02-22","G2 Esports",4,4,0,37,79,53,1.49,0.89,0.67,"4.4%",60.8,39.2,612,"50%","0%","75%",5.3,"25%","21%","75%","67%",,"25%","75%","51.2%","52.4%",3.16,1,1.62
"LEC 2025 Winter Playoffs","2025-02-22","GiantX",5,2,3,33.8,66,59,1.12,0.74,0.01,"3.4%",52.2,-12.2,-179,"60%","60%","60%",4,"20%","70%","40%","48%",,"40%","40%","50.2%","50.1%",3.47,1.4,1.66
"LEC 2025 Winter Playoffs","2025-02-22","Karmine Corp",4,4,0,33.8,70,33,2.12,0.76,1.92,"10.5%",75.8,24.2,2187,"75%","75%","75%",6.5,"75%","63%","50%","88%","100%","50%","80%","49.9%","56.7%",3.35,1.2,1.73
"LEC 2025 Winter Playoffs","2025-02-22","Movistar KOI",4,2,2,32.3,49,53,0.92,0.78,0.23,"3.0%",48.9,1.1,590,"50%","50%","50%",4.8,"50%","67%","50%","37%",,"75%","80%","50.1%","51.8%",3.93,1.63,1.82
"LEC 2025 Winter Playoffs","2025-02-22","Team BDS",5,2,3,36.8,78,94,0.83,0.94,-0.35,"-5.9%",60.9,-20.9,663,"60%","80%","60%",4.8,"60%","53%","40%","48%",,"40%","50%","49.7%","44.5%",3.25,1.24,1.53
"LEC 2025 Winter Playoffs","2025-02-22","Team Heretics",5,1,4,31.1,42,78,0.54,0.77,-1.13,"-10.3%",28.5,-8.5,-1201,"20%","60%","20%",3.4,"60%","40%","40%","33%",,"20%","25%","49.3%","47.6%",3.09,1.25,1.5
"LEC 2025 Winter Playoffs","2025-02-22","Team Vitality",5,1,4,38,78,96,0.81,0.92,-1.19,"-4.9%",19.4,0.6,-2884,"20%","0%","20%",2,"20%","23%","60%","36%","0%","20%","13%","50.3%","48.6%",3.14,1.24,1.57
"LEC 2025 Winter Playoffs","2025-02-23","Fnatic",7,4,3,36.4,117,124,0.94,0.94,0.2,"3.7%",58,-0.8,646,"71%","57%","29%",4.6,"57%","57%","43%","54%",,"29%","50%","50.3%","52.5%",3.27,1.02,1.36
"LEC 2025 Winter Playoffs","2025-02-23","G2 Esports",4,4,0,37,79,53,1.49,0.89,0.67,"4.4%",60.8,39.2,612,"50%","0%","75%",5.3,"25%","21%","75%","67%",,"25%","75%","51.2%","52.4%",3.16,1,1.62
"LEC 2025 Winter Playoffs","2025-02-23","GiantX",7,2,5,33.3,79,90,0.88,0.73,-0.77,"-1.2%",40.6,-12.1,-1118,"43%","43%","43%",3.7,"14%","50%","43%","39%",,"29%","29%","50.1%","47.2%",3.46,1.38,1.68
"LEC 2025 Winter Playoffs","2025-02-23","Karmine Corp",4,4,0,33.8,70,33,2.12,0.76,1.92,"10.5%",75.8,24.2,2187,"75%","75%","75%",6.5,"75%","63%","50%","88%","100%","50%","80%","49.9%","56.7%",3.35,1.2,1.73
"LEC 2025 Winter Playoffs","2025-02-23","Movistar KOI",6,4,2,32.2,80,66,1.21,0.75,1.1,"6.2%",62,4.6,1549,"67%","67%","67%",5,"67%","78%","50%","52%",,"83%","86%","50.1%","54.6%",3.87,1.57,1.8
"LEC 2025 Winter Playoffs","2025-02-23","Team BDS",8,3,5,38,140,146,0.96,0.94,-0.13,"-4.7%",56.4,-18.9,406,"50%","75%","75%",3.9,"75%","54%","50%","47%",,"63%","53%","49.3%","44.7%",3.24,1.19,1.56
"LEC 2025 Winter Playoffs","2025-02-23","Team Heretics",5,1,4,31.1,42,78,0.54,0.77,-1.13,"-10.3%",28.5,-8.5,-1201,"20%","60%","20%",3.4,"60%","40%","40%","33%",,"20%","25%","49.3%","47.6%",3.09,1.25,1.5
"LEC 2025 Winter Playoffs","2025-02-23","Team Vitality",5,1,4,38,78,96,0.81,0.92,-1.19,"-4.9%",19.4,0.6,-2884,"20%","0%","20%",2,"20%","23%","60%","36%","0%","20%","13%","50.3%","48.6%",3.14,1.24,1.57
"LEC 2025 Winter Playoffs","2025-02-24","Fnatic",7,4,3,36.4,117,124,0.94,0.94,0.2,"3.7%",58,-0.8,646,"71%","57%","29%",4.6,"57%","57%","43%","54%",,"29%","50%","50.3%","52.5%",3.27,1.02,1.36
"LEC 2025 Winter Playoffs","2025-02-24","G2 Esports",8,7,1,33,132,78,1.69,0.79,1.15,"4.3%",66.9,20.6,1005,"63%","38%","75%",4.9,"50%","35%","75%","68%",,"38%","71%","50.7%","53.7%",3.14,1.01,1.56
"LEC 2025 Winter Playoffs","2025-02-24","GiantX",7,2,5,33.3,79,90,0.88,0.73,-0.77,"-1.2%",40.6,-12.1,-1118,"43%","43%","43%",3.7,"14%","50%","43%","39%",,"29%","29%","50.1%","47.2%",3.46,1.38,1.68
"LEC 2025 Winter Playoffs","2025-02-24","Karmine Corp",8,5,3,31.4,95,86,1.1,0.72,0.21,"3.2%",51.4,11.1,395,"50%","50%","50%",4.1,"50%","56%","38%","59%","100%","38%","63%","49.9%","50.8%",3.19,1.13,1.44
"LEC 2025 Winter Playoffs","2025-02-24","Movistar KOI",6,4,2,32.2,80,66,1.21,0.75,1.1,"6.2%",62,4.6,1549,"67%","67%","67%",5,"67%","78%","50%","52%",,"83%","86%","50.1%","54.6%",3.87,1.57,1.8
"LEC 2025 Winter Playoffs","2025-02-24","Team BDS",8,3,5,38,140,146,0.96,0.94,-0.13,"-4.7%",56.4,-18.9,406,"50%","75%","75%",3.9,"75%","54%","50%","47%",,"63%","53%","49.3%","44.7%",3.24,1.19,1.56
"LEC 2025 Winter Playoffs","2025-02-24","Team Heretics",5,1,4,31.1,42,78,0.54,0.77,-1.13,"-10.3%",28.5,-8.5,-1201,"20%","60%","20%",3.4,"60%","40%","40%","33%",,"20%","25%","49.3%","47.6%",3.09,1.25,1.5
"LEC 2025 Winter Playoffs","2025-02-24","Team Vitality",5,1,4,38,78,96,0.81,0.92,-1.19,"-4.9%",19.4,0.6,-2884,"20%","0%","20%",2,"20%","23%","60%","36%","0%","20%","13%","50.3%","48.6%",3.14,1.24,1.57
"LEC 2025 Winter Playoffs","2025-02-28","Fnatic",11,7,4,34.9,176,180,0.98,0.93,0.02,"1.6%",56,7.7,260,"64%","55%","45%",4,"64%","45%","55%","55%",,"36%","53%","50.6%","52.1%",3.3,1,1.38
"LEC 2025 Winter Playoffs","2025-02-28","G2 Esports",8,7,1,33,132,78,1.69,0.79,1.15,"4.3%",66.9,20.6,1005,"63%","38%","75%",4.9,"50%","35%","75%","68%",,"38%","71%","50.7%","53.7%",3.14,1.01,1.56
"LEC 2025 Winter Playoffs","2025-02-28","GiantX",7,2,5,33.3,79,90,0.88,0.73,-0.77,"-1.2%",40.6,-12.1,-1118,"43%","43%","43%",3.7,"14%","50%","43%","39%",,"29%","29%","50.1%","47.2%",3.46,1.38,1.68
"LEC 2025 Winter Playoffs","2025-02-28","Karmine Corp",8,5,3,31.4,95,86,1.1,0.72,0.21,"3.2%",51.4,11.1,395,"50%","50%","50%",4.1,"50%","56%","38%","59%","100%","38%","63%","49.9%","50.8%",3.19,1.13,1.44
"LEC 2025 Winter Playoffs","2025-02-28","Movistar KOI",10,5,5,32.2,136,125,1.09,0.81,0.79,"4.5%",56.3,-6.3,1095,"60%","60%","50%",4.9,"50%","78%","40%","49%",,"70%","67%","49.6%","52.2%",3.73,1.53,1.66
"LEC 2025 Winter Playoffs","2025-02-28","Team BDS",8,3,5,38,140,146,0.96,0.94,-0.13,"-4.7%",56.4,-18.9,406,"50%","75%","75%",3.9,"75%","54%","50%","47%",,"63%","53%","49.3%","44.7%",3.24,1.19,1.56
"LEC 2025 Winter Playoffs","2025-02-28","Team Heretics",5,1,4,31.1,42,78,0.54,0.77,-1.13,"-10.3%",28.5,-8.5,-1201,"20%","60%","20%",3.4,"60%","40%","40%","33%",,"20%","25%","49.3%","47.6%",3.09,1.25,1.5
"LEC 2025 Winter Playoffs","2025-02-28","Team Vitality",5,1,4,38,78,96,0.81,0.92,-1.19,"-4.9%",19.4,0.6,-2884,"20%","0%","20%",2,"20%","23%","60%","36%","0%","20%","13%","50.3%","48.6%",3.14,1.24,1.57
"LEC 2025 Winter Playoffs","2025-03-01","Fnatic",16,9,7,35.1,252,263,0.96,0.92,-0.02,"0.8%",50,6.2,22,"56%","50%","44%",3.7,"69%","45%","50%","52%","0%","38%","59%","50.2%","52.2%",3.28,1,1.43
"LEC 2025 Winter Playoffs","2025-03-01","G2 Esports",8,7,1,33,132,78,1.69,0.79,1.15,"4.3%",66.9,20.6,1005,"63%","38%","75%",4.9,"50%","35%","75%","68%",,"38%","71%","50.7%","53.7%",3.14,1.01,1.56
"LEC 2025 Winter Playoffs","2025-03-01","GiantX",7,2,5,33.3,79,90,0.88,0.73,-0.77,"-1.2%",40.6,-12.1,-1118,"43%","43%","43%",3.7,"14%","50%","43%","39%",,"29%","29%","50.1%","47.2%",3.46,1.38,1.68
"LEC 2025 Winter Playoffs","2025-03-01","Karmine Corp",13,8,5,33.1,178,162,1.1,0.79,0.18,"2.4%",55.9,5.7,437,"54%","54%","54%",4.7,"38%","55%","46%","57%","100%","38%","47%","50.2%","49.6%",3.25,1.17,1.49
"LEC 2025 Winter Playoffs","2025-03-01","Movistar KOI",10,5,5,32.2,136,125,1.09,0.81,0.79,"4.5%",56.3,-6.3,1095,"60%","60%","50%",4.9,"50%","78%","40%","49%",,"70%","67%","49.6%","52.2%",3.73,1.53,1.66
"LEC 2025 Winter Playoffs","2025-03-01","Team BDS",8,3,5,38,140,146,0.96,0.94,-0.13,"-4.7%",56.4,-18.9,406,"50%","75%","75%",3.9,"75%","54%","50%","47%",,"63%","53%","49.3%","44.7%",3.24,1.19,1.56
"LEC 2025 Winter Playoffs","2025-03-01","Team Heretics",5,1,4,31.1,42,78,0.54,0.77,-1.13,"-10.3%",28.5,-8.5,-1201,"20%","60%","20%",3.4,"60%","40%","40%","33%",,"20%","25%","49.3%","47.6%",3.09,1.25,1.5
"LEC 2025 Winter Playoffs","2025-03-01","Team Vitality",5,1,4,38,78,96,0.81,0.92,-1.19,"-4.9%",19.4,0.6,-2884,"20%","0%","20%",2,"20%","23%","60%","36%","0%","20%","13%","50.3%","48.6%",3.14,1.24,1.57
"LEC 2025 Winter Playoffs","2025-03-02","Fnatic",16,9,7,35.1,252,263,0.96,0.92,-0.02,"0.8%",50,6.2,22,"56%","50%","44%",3.7,"69%","45%","50%","52%","0%","38%","59%","50.2%","52.2%",3.28,1,1.43
"LEC 2025 Winter Playoffs","2025-03-02","G2 Esports",11,7,4,32.6,153,141,1.09,0.82,0.55,"-0.7%",61.5,2.1,821,"55%","36%","55%",4.5,"55%","41%","55%","54%","50%","27%","50%","50.1%","51.7%",3.07,1.01,1.49
"LEC 2025 Winter Playoffs","2025-03-02","GiantX",7,2,5,33.3,79,90,0.88,0.73,-0.77,"-1.2%",40.6,-12.1,-1118,"43%","43%","43%",3.7,"14%","50%","43%","39%",,"29%","29%","50.1%","47.2%",3.46,1.38,1.68
"LEC 2025 Winter Playoffs","2025-03-02","Karmine Corp",16,11,5,32.8,241,184,1.31,0.81,0.35,"4.5%",55.3,13.4,293,"56%","56%","63%",4.8,"38%","53%","56%","63%","75%","44%","56%","50.4%","50.4%",3.29,1.19,1.46
"LEC 2025 Winter Playoffs","2025-03-02","Movistar KOI",10,5,5,32.2,136,125,1.09,0.81,0.79,"4.5%",56.3,-6.3,1095,"60%","60%","50%",4.9,"50%","78%","40%","49%",,"70%","67%","49.6%","52.2%",3.73,1.53,1.66
"LEC 2025 Winter Playoffs","2025-03-02","Team BDS",8,3,5,38,140,146,0.96,0.94,-0.13,"-4.7%",56.4,-18.9,406,"50%","75%","75%",3.9,"75%","54%","50%","47%",,"63%","53%","49.3%","44.7%",3.24,1.19,1.56
"LEC 2025 Winter Playoffs","2025-03-02","Team Heretics",5,1,4,31.1,42,78,0.54,0.77,-1.13,"-10.3%",28.5,-8.5,-1201,"20%","60%","20%",3.4,"60%","40%","40%","33%",,"20%","25%","49.3%","47.6%",3.09,1.25,1.5
"LEC 2025 Winter Playoffs","2025-03-02","Team Vitality",5,1,4,38,78,96,0.81,0.92,-1.19,"-4.9%",19.4,0.6,-2884,"20%","0%","20%",2,"20%","23%","60%","36%","0%","20%","13%","50.3%","48.6%",3.14,1.24,1.57
"LEC 2025 Spring Season","2025-03-29","Fnatic",2,2,0,31.8,37,17,2.18,0.85,1.57,"8.9%",65.2,34.8,1609,"100%","50%","100%",5,"50%","50%","50%","63%","0%","50%","33%","51.2%","56.4%",3.42,1.09,1.49
"LEC 2025 Spring Season","2025-03-29","G2 Esports",3,2,1,31.7,33,26,1.27,0.62,0.6,"10.2%",73.8,-7.2,898,"33%","100%","67%",6.7,"33%","6%","100%","57%",,"67%","100%","51.1%","53.6%",3.29,1.02,1.79
"LEC 2025 Spring Season","2025-03-29","GiantX",2,0,2,31.8,17,37,0.46,0.85,-1.57,"-8.9%",34.8,-34.8,-1609,"0%","50%","0%",1.5,"50%","50%","50%","38%","100%","50%","67%","48.8%","43.6%",3.48,1.26,1.32
"LEC 2025 Spring Season","2025-03-29","Movistar KOI",3,1,2,31.7,26,33,0.79,0.62,-0.6,"-10.2%",26.2,7.2,-898,"67%","0%","33%",3.3,"67%","94%","0%","43%",,"0%","0%","48.9%","46.4%",3.7,1.32,1.66
"LEC 2025 Spring Season","2025-03-29","Rogue",2,0,2,32.2,15,27,0.56,0.65,0.52,"-0.7%",53.4,-53.4,844,"50%","50%","50%",4,"50%","67%","0%","20%",,"50%","50%","48.8%","49.9%",3.46,1.15,1.12
"LEC 2025 Spring Season","2025-03-29","Team Heretics",2,2,0,32.2,27,15,1.8,0.65,-0.52,"0.7%",46.6,53.4,-844,"50%","50%","50%",2.5,"50%","33%","100%","80%",,"50%","50%","51.2%","50.1%",3.4,1.26,1.49
"LEC 2025 Spring Season","2025-03-30","Fnatic",2,2,0,31.8,37,17,2.18,0.85,1.57,"8.9%",65.2,34.8,1609,"100%","50%","100%",5,"50%","50%","50%","63%","0%","50%","33%","51.2%","56.4%",3.42,1.09,1.49
"LEC 2025 Spring Season","2025-03-30","G2 Esports",3,2,1,31.7,33,26,1.27,0.62,0.6,"10.2%",73.8,-7.2,898,"33%","100%","67%",6.7,"33%","6%","100%","57%",,"67%","100%","51.1%","53.6%",3.29,1.02,1.79
"LEC 2025 Spring Season","2025-03-30","GiantX",4,0,4,30.6,35,67,0.52,0.83,-1.01,"-10.2%",43.5,-43.5,-866,"0%","25%","50%",1.3,"75%","33%","50%","41%","100%","25%","40%","49.3%","44.0%",3.46,1.24,1.53
"LEC 2025 Spring Season","2025-03-30","Karmine Corp",3,2,1,36.7,39,43,0.91,0.74,-0.34,"1.7%",45.2,21.5,-458,"33%","67%","33%",4.7,"33%","78%","67%","60%","100%","67%","60%","50.4%","51.2%",3.46,1.22,1.78
"LEC 2025 Spring Season","2025-03-30","Movistar KOI",6,2,4,34.2,69,72,0.96,0.69,-0.1,"-5.9%",40.5,-7.2,-220,"67%","17%","50%",3.2,"67%","58%","17%","41%","0%","17%","29%","49.3%","47.6%",3.74,1.35,1.74
"LEC 2025 Spring Season","2025-03-30","Rogue",2,0,2,32.2,15,27,0.56,0.65,0.52,"-0.7%",53.4,-53.4,844,"50%","50%","50%",4,"50%","67%","0%","20%",,"50%","50%","48.8%","49.9%",3.46,1.15,1.12
"LEC 2025 Spring Season","2025-03-30","Team Heretics",2,2,0,32.2,27,15,1.8,0.65,-0.52,"0.7%",46.6,53.4,-844,"50%","50%","50%",2.5,"50%","33%","100%","80%",,"50%","50%","51.2%","50.1%",3.4,1.26,1.49
"LEC 2025 Spring Season","2025-03-30","Team Vitality",2,2,0,29.5,30,18,1.67,0.81,0.4,"11.5%",47.8,52.2,123,"100%","100%","0%",3.5,"0%","83%","50%","56%",,"100%","100%","50.1%","55.6%",3.63,1.44,1.32
"LEC 2025 Spring Season","2025-03-31","Fnatic",4,2,2,32.2,66,46,1.43,0.87,0.34,"5.6%",50,0,304,"75%","25%","50%",4.8,"25%","50%","50%","44%","0%","50%","40%","50.3%","54.6%",3.33,1.02,1.47
"LEC 2025 Spring Season","2025-03-31","G2 Esports",3,2,1,31.7,33,26,1.27,0.62,0.6,"10.2%",73.8,-7.2,898,"33%","100%","67%",6.7,"33%","6%","100%","57%",,"67%","100%","51.1%","53.6%",3.29,1.02,1.79
"LEC 2025 Spring Season","2025-03-31","GiantX",4,0,4,30.6,35,67,0.52,0.83,-1.01,"-10.2%",43.5,-43.5,-866,"0%","25%","50%",1.3,"75%","33%","50%","41%","100%","25%","40%","49.3%","44.0%",3.46,1.24,1.53
"LEC 2025 Spring Season","2025-03-31","Karmine Corp",3,2,1,36.7,39,43,0.91,0.74,-0.34,"1.7%",45.2,21.5,-458,"33%","67%","33%",4.7,"33%","78%","67%","60%","100%","67%","60%","50.4%","51.2%",3.46,1.22,1.78
"LEC 2025 Spring Season","2025-03-31","Movistar KOI",6,2,4,34.2,69,72,0.96,0.69,-0.1,"-5.9%",40.5,-7.2,-220,"67%","17%","50%",3.2,"67%","58%","17%","41%","0%","17%","29%","49.3%","47.6%",3.74,1.35,1.74
"LEC 2025 Spring Season","2025-03-31","Rogue",5,1,4,34,50,76,0.66,0.74,-0.19,"-2.9%",46.4,-26.4,-119,"60%","40%","60%",4.2,"60%","43%","40%","41%","50%","40%","43%","49.6%","46.6%",3.5,1.18,1.21
"LEC 2025 Spring Season","2025-03-31","SK Gaming",2,2,0,32.7,29,29,1,0.89,0.86,"-2.3%",65.2,34.8,1002,"50%","100%","100%",6,"100%","50%","50%","75%","100%","50%","50%","50.6%","47.3%",3.32,1.22,1.34
"LEC 2025 Spring Season","2025-03-31","Team BDS",3,2,1,35.3,49,35,1.4,0.79,0.62,"4.4%",58.3,8.3,761,"33%","67%","33%",4.7,"33%","72%","33%","42%","50%","67%","60%","49.9%","55.6%",3.51,1.31,1.35
"LEC 2025 Spring Season","2025-03-31","Team Heretics",2,2,0,32.2,27,15,1.8,0.65,-0.52,"0.7%",46.6,53.4,-844,"50%","50%","50%",2.5,"50%","33%","100%","80%",,"50%","50%","51.2%","50.1%",3.4,1.26,1.49
"LEC 2025 Spring Season","2025-03-31","Team Vitality",2,2,0,29.5,30,18,1.67,0.81,0.4,"11.5%",47.8,52.2,123,"100%","100%","0%",3.5,"0%","83%","50%","56%",,"100%","100%","50.1%","55.6%",3.63,1.44,1.32
"LEC 2025 Spring Season","2025-04-05","Fnatic",4,2,2,32.2,66,46,1.43,0.87,0.34,"5.6%",50,0,304,"75%","25%","50%",4.8,"25%","50%","50%","44%","0%","50%","40%","50.3%","54.6%",3.33,1.02,1.47
"LEC 2025 Spring Season","2025-04-05","G2 Esports",5,4,1,32.8,80,37,2.16,0.71,1.23,"8.4%",75.1,4.9,1689,"40%","80%","60%",6.2,"40%","23%","80%","65%",,"80%","100%","50.7%","53.1%",3.28,1.05,1.83
"LEC 2025 Spring Season","2025-04-05","GiantX",4,0,4,30.6,35,67,0.52,0.83,-1.01,"-10.2%",43.5,-43.5,-866,"0%","25%","50%",1.3,"75%","33%","50%","41%","100%","25%","40%","49.3%","44.0%",3.46,1.24,1.53
"LEC 2025 Spring Season","2025-04-05","Karmine Corp",5,4,1,35.6,70,60,1.17,0.73,-0.17,"4.1%",39,41,-873,"20%","60%","40%",3.8,"60%","67%","60%","64%","100%","60%","67%","51.0%","53.0%",3.35,1.2,1.67
"LEC 2025 Spring Season","2025-04-05","Movistar KOI",6,2,4,34.2,69,72,0.96,0.69,-0.1,"-5.9%",40.5,-7.2,-220,"67%","17%","50%",3.2,"67%","58%","17%","41%","0%","17%","29%","49.3%","47.6%",3.74,1.35,1.74
"LEC 2025 Spring Season","2025-04-05","Rogue",7,3,4,35.2,101,99,1.02,0.81,0.26,"-1.0%",51.7,-8.8,387,"57%","43%","71%",3.9,"43%","50%","43%","48%","50%","57%","64%","49.3%","46.5%",3.53,1.2,1.27
"LEC 2025 Spring Season","2025-04-05","SK Gaming",2,2,0,32.7,29,29,1,0.89,0.86,"-2.3%",65.2,34.8,1002,"50%","100%","100%",6,"100%","50%","50%","75%","100%","50%","50%","50.6%","47.3%",3.32,1.22,1.34
"LEC 2025 Spring Season","2025-04-05","Team BDS",5,2,3,34.7,66,66,1,0.76,0.34,"-0.4%",63.1,-23.1,1055,"60%","60%","40%",4.4,"20%","63%","40%","36%","33%","40%","50%","49.3%","51.1%",3.53,1.35,1.36
"LEC 2025 Spring Season","2025-04-05","Team Heretics",4,2,2,33.3,38,62,0.61,0.75,-1.34,"-2.5%",34.8,15.2,-1860,"50%","50%","50%",3.8,"50%","42%","75%","53%",,"25%","20%","50.6%","48.9%",3.42,1.26,1.48
"LEC 2025 Spring Season","2025-04-05","Team Vitality",4,2,2,33.7,53,69,0.77,0.9,-0.53,"3.9%",41.4,8.6,-765,"75%","75%","0%",4.8,"50%","58%","50%","45%",,"50%","33%","50.7%","54.7%",3.52,1.42,1.34
"LEC 2025 Spring Season","2025-04-06","Fnatic",7,4,3,33,120,85,1.41,0.89,0.72,"5.1%",53.6,3.5,464,"71%","43%","57%",5.1,"43%","38%","57%","48%","0%","43%","38%","50.2%","54.0%",3.31,0.98,1.6
"LEC 2025 Spring Season","2025-04-06","G2 Esports",5,4,1,32.8,80,37,2.16,0.71,1.23,"8.4%",75.1,4.9,1689,"40%","80%","60%",6.2,"40%","23%","80%","65%",,"80%","100%","50.7%","53.1%",3.28,1.05,1.83
"LEC 2025 Spring Season","2025-04-06","GiantX",4,0,4,30.6,35,67,0.52,0.83,-1.01,"-10.2%",43.5,-43.5,-866,"0%","25%","50%",1.3,"75%","33%","50%","41%","100%","25%","40%","49.3%","44.0%",3.46,1.24,1.53
"LEC 2025 Spring Season","2025-04-06","Karmine Corp",8,5,3,35,109,114,0.96,0.8,-0.55,"0.9%",39.9,22.6,-800,"25%","50%","38%",4.5,"50%","71%","50%","58%","100%","63%","67%","50.6%","50.7%",3.32,1.14,1.62
"LEC 2025 Spring Season","2025-04-06","Movistar KOI",6,2,4,34.2,69,72,0.96,0.69,-0.1,"-5.9%",40.5,-7.2,-220,"67%","17%","50%",3.2,"67%","58%","17%","41%","0%","17%","29%","49.3%","47.6%",3.74,1.35,1.74
"LEC 2025 Spring Season","2025-04-06","Rogue",7,3,4,35.2,101,99,1.02,0.81,0.26,"-1.0%",51.7,-8.8,387,"57%","43%","71%",3.9,"43%","50%","43%","48%","50%","57%","64%","49.3%","46.5%",3.53,1.2,1.27
"LEC 2025 Spring Season","2025-04-06","SK Gaming",4,2,2,31.8,43,72,0.6,0.9,-0.62,"-8.4%",41.1,8.9,-587,"25%","50%","50%",4.5,"50%","42%","50%","50%","100%","25%","33%","49.9%","49.4%",3.23,1.2,1.26
"LEC 2025 Spring Season","2025-04-06","Team BDS",7,4,3,33.6,109,80,1.36,0.8,0.83,"3.9%",68.8,-11.7,1375,"71%","71%","57%",4.3,"43%","64%","43%","47%","33%","43%","57%","49.7%","50.3%",3.46,1.35,1.38
"LEC 2025 Spring Season","2025-04-06","Team Heretics",4,2,2,33.3,38,62,0.61,0.75,-1.34,"-2.5%",34.8,15.2,-1860,"50%","50%","50%",3.8,"50%","42%","75%","53%",,"25%","20%","50.6%","48.9%",3.42,1.26,1.48
"LEC 2025 Spring Season","2025-04-06","Team Vitality",4,2,2,33.7,53,69,0.77,0.9,-0.53,"3.9%",41.4,8.6,-765,"75%","75%","0%",4.8,"50%","58%","50%","45%",,"50%","33%","50.7%","54.7%",3.52,1.42,1.34
"LEC 2025 Spring Season","2025-04-07","Fnatic",7,4,3,33,120,85,1.41,0.89,0.72,"5.1%",53.6,3.5,464,"71%","43%","57%",5.1,"43%","38%","57%","48%","0%","43%","38%","50.2%","54.0%",3.31,0.98,1.6
"LEC 2025 Spring Season","2025-04-07","G2 Esports",5,4,1,32.8,80,37,2.16,0.71,1.23,"8.4%",75.1,4.9,1689,"40%","80%","60%",6.2,"40%","23%","80%","65%",,"80%","100%","50.7%","53.1%",3.28,1.05,1.83
"LEC 2025 Spring Season","2025-04-07","GiantX",6,2,4,34.9,70,93,0.75,0.78,-0.44,"-4.6%",47.7,-14.3,-490,"17%","17%","33%",1.7,"67%","39%","50%","42%","80%","50%","60%","50.4%","48.1%",3.39,1.22,1.75
"LEC 2025 Spring Season","2025-04-07","Karmine Corp",8,5,3,35,109,114,0.96,0.8,-0.55,"0.9%",39.9,22.6,-800,"25%","50%","38%",4.5,"50%","71%","50%","58%","100%","63%","67%","50.6%","50.7%",3.32,1.14,1.62
"LEC 2025 Spring Season","2025-04-07","Movistar KOI",8,4,4,34,102,82,1.24,0.68,0.25,"-3.3%",41.6,8.4,-251,"63%","38%","63%",3.4,"63%","56%","25%","49%","0%","38%","44%","49.9%","49.4%",3.76,1.34,1.76
"LEC 2025 Spring Season","2025-04-07","Rogue",9,3,6,37,127,134,0.95,0.78,0.1,"-2.3%",50,-16.6,243,"56%","56%","78%",3.8,"44%","50%","44%","50%","33%","44%","50%","48.9%","45.9%",3.61,1.22,1.27
"LEC 2025 Spring Season","2025-04-07","SK Gaming",4,2,2,31.8,43,72,0.6,0.9,-0.62,"-8.4%",41.1,8.9,-587,"25%","50%","50%",4.5,"50%","42%","50%","50%","100%","25%","33%","49.9%","49.4%",3.23,1.2,1.26
"LEC 2025 Spring Season","2025-04-07","Team BDS",7,4,3,33.6,109,80,1.36,0.8,0.83,"3.9%",68.8,-11.7,1375,"71%","71%","57%",4.3,"43%","64%","43%","47%","33%","43%","57%","49.7%","50.3%",3.46,1.35,1.38
"LEC 2025 Spring Season","2025-04-07","Team Heretics",6,2,4,33.3,48,96,0.5,0.71,-1.34,"-3.2%",41.6,-8.2,-1126,"50%","33%","33%",3.3,"50%","44%","67%","45%",,"17%","14%","49.8%","47.7%",3.41,1.22,1.6
"LEC 2025 Spring Season","2025-04-07","Team Vitality",4,2,2,33.7,53,69,0.77,0.9,-0.53,"3.9%",41.4,8.6,-765,"75%","75%","0%",4.8,"50%","58%","50%","45%",,"50%","33%","50.7%","54.7%",3.52,1.42,1.34
"LEC 2025 Spring Season","2025-04-12","Fnatic",7,4,3,33,120,85,1.41,0.89,0.72,"5.1%",53.6,3.5,464,"71%","43%","57%",5.1,"43%","38%","57%","48%","0%","43%","38%","50.2%","54.0%",3.31,0.98,1.6
"LEC 2025 Spring Season","2025-04-12","G2 Esports",7,6,1,33.6,109,46,2.37,0.66,1.59,"10.8%",76.1,9.6,1748,"57%","86%","71%",6,"43%","38%","57%","68%",,"86%","100%","50.7%","54.6%",3.19,1.01,1.77
"LEC 2025 Spring Season","2025-04-12","GiantX",6,2,4,34.9,70,93,0.75,0.78,-0.44,"-4.6%",47.7,-14.3,-490,"17%","17%","33%",1.7,"67%","39%","50%","42%","80%","50%","60%","50.4%","48.1%",3.39,1.22,1.75
