GP_A,W_A,L_A,AGT_A,K_A,D_A,KD_A,CKPM_A,GSPD_A,GD15_A,FB%_A,FT%_A,F3T%_A,PPG_A,HLD%_A,GRB%_A,FD%_A,DRG%_A,ELD%_A,FBN%_A,BN%_A,LNE%_A,JNG%_A,WPM_A,CWPM_A,WCPM_A,winrate%_A,GP_B,W_B,L_B,AGT_B,K_B,D_B,KD_B,CKPM_B,GSPD_B,GD15_B,FB%_B,FT%_B,F3T%_B,PPG_B,HLD%_B,GRB%_B,FD%_B,DRG%_B,ELD%_B,FBN%_B,BN%_B,LNE%_B,JNG%_B,WPM_B,CWPM_B,WCPM_B,winrate%_B,teamA,teamB,date,league,teamA_win
32.0,7.0,25.0,31.621354166666663,275.0,456.0,0.6030701754385965,0.7334104349529851,-0.08802524375000001,-1324.375,0.375,0.21875,0.21875,1.90625,0.3870967741935484,0.4066666666666667,0.46875,0.2907801418439716,0.0,0.25,0.2558139534883721,0.49419002969194814,0.46247821377773873,3.4795625,1.4699849014510407,1.8393550590801842,0.21875,34.0,19.0,15.0,34.26372549019608,444.0,414.0,1.0724637681159421,0.7588721828045533,-0.03057910588235294,287.0882352941176,0.4117647058823529,0.5882352941176471,0.47058823529411764,3.5294117647058822,0.5151515151515151,0.4897959183673469,0.5882352941176471,0.5272727272727272,0.42857142857142855,0.5882352941176471,0.5357142857142857,0.49683272319968536,0.4906977025252124,3.8249117647058823,1.5472017900639083,1.768100646887886,0.5588235294117647,OKSavingsBank BRION,KT Rolster,2024-03-14,LCK,0
33.0,20.0,13.0,34.227272727272734,411.0,310.0,1.3258064516129033,0.6563951148959253,0.03811839257575758,374.45454545454544,0.6363636363636364,0.5151515151515151,0.5454545454545454,3.727272727272727,0.375,0.37267080745341613,0.48484848484848486,0.5,0.5,0.5757575757575758,0.5686274509803921,0.5030881766715871,0.5046766238773265,3.9698181818181815,1.3945159739087478,1.978021164044516,0.6060606060606061,31.0,25.0,6.0,29.893010752688166,497.0,316.0,1.5727848101265822,0.8925591799468825,0.11049219677419354,1811.6129032258063,0.5806451612903226,0.8709677419354839,0.7741935483870968,5.870967741935484,0.5517241379310345,0.6644736842105263,0.5483870967741935,0.6439393939393939,0.4,0.8064516129032258,0.8108108108108109,0.5107192924605608,0.5603073205833805,3.5549677419354846,1.2150412959079748,1.622191869179862,0.8064516129032258,Dplus KIA,T1,2024-03-13,LCK,0
31.0,17.0,14.0,34.64784946236559,401.0,381.0,1.05249343832021,0.7516094197005607,-0.03994634193548388,231.1290322580645,0.41935483870967744,0.5806451612903226,0.45161290322580644,3.3870967741935485,0.4666666666666667,0.4772727272727273,0.6129032258064516,0.5228758169934641,0.42857142857142855,0.5806451612903226,0.5098039215686274,0.49700858244950336,0.486226767705835,3.8514483870967733,1.5413242581117639,1.766889411942852,0.5483870967741935,31.0,9.0,22.0,32.37473118279569,296.0,427.0,0.6932084309133489,0.7298134910662922,-0.03631884177419354,-658.4516129032259,0.4838709677419355,0.41935483870967744,0.3548387096774194,2.4838709677419355,0.42857142857142855,0.5128205128205128,0.41935483870967744,0.4507042253521127,0.5,0.2903225806451613,0.3333333333333333,0.49288711859031514,0.47525358300884635,3.860112903225807,1.536636087501609,1.8516681860669049,0.2903225806451613,KT Rolster,Nongshim RedForce,2024-03-10,LCK,1
29.0,25.0,4.0,29.94252873563218,490.0,287.0,1.7073170731707317,0.9122294870709406,0.1275053,2064.5862068965516,0.6206896551724138,0.896551724137931,0.8275862068965517,6.068965517241379,0.5925925925925926,0.6711409395973155,0.5862068965517241,0.6747967479674797,0.4,0.8620689655172413,0.8823529411764706,0.5119046983548946,0.5656366755058106,3.564713793103449,1.2192702197182093,1.614632060601547,0.8620689655172413,28.0,24.0,4.0,30.625595238095237,424.0,230.0,1.8434782608695652,0.7781600608482082,0.09932466464285715,1117.0357142857142,0.5,0.75,0.6785714285714286,4.928571428571429,0.5357142857142857,0.6415094339622641,0.6071428571428571,0.7058823529411765,1.0,0.7142857142857143,0.7878787878787878,0.5176633009773247,0.5283997722799954,4.046671428571428,1.4369098138496235,2.0349835467383923,0.8571428571428571,T1,Gen.G,2024-03-09,LCK,0
29.0,9.0,20.0,32.06954022988505,271.0,396.0,0.6843434343434344,0.7288607845259787,-0.041063432413793094,-831.4137931034483,0.4482758620689655,0.41379310344827586,0.3448275862068966,2.4482758620689653,0.4230769230769231,0.4861111111111111,0.4482758620689655,0.45038167938931295,0.5,0.27586206896551724,0.3333333333333333,0.4932113069997987,0.4750130570659658,3.8625068965517246,1.535672285834879,1.8298256028063071,0.3103448275862069,28.0,16.0,12.0,33.88273809523809,348.0,260.0,1.3384615384615384,0.6616337716231566,0.044218792857142857,388.10714285714283,0.6785714285714286,0.5,0.5357142857142857,3.7857142857142856,0.3333333333333333,0.35507246376811596,0.4642857142857143,0.47692307692307695,0.4,0.5714285714285714,0.5681818181818182,0.5025809281804878,0.5056928738755198,3.9299714285714282,1.371517970764406,1.9339183508204072,0.5714285714285714,Nongshim RedForce,Dplus KIA,2024-03-08,LCK,0
30.0,7.0,23.0,31.99388888888889,257.0,419.0,0.6133651551312649,0.7117944633963714,-0.08421388,-1225.3333333333333,0.4,0.23333333333333334,0.23333333333333334,1.9333333333333333,0.41379310344827586,0.4041095890410959,0.43333333333333335,0.291044776119403,0.0,0.26666666666666666,0.2682926829268293,0.49501659980485313,0.4637307119731679,3.4751400000000006,1.4784612606469716,1.8711974422103594,0.23333333333333334,28.0,20.0,8.0,31.339880952380955,363.0,238.0,1.5252100840336134,0.6955034609031948,0.034378639285714274,330.14285714285717,0.4642857142857143,0.6071428571428571,0.5714285714285714,3.7857142857142856,0.6785714285714286,0.4666666666666667,0.5357142857142857,0.5476190476190477,0.5,0.5357142857142857,0.6388888888888888,0.504145575928012,0.5232408974284521,3.6558107142857144,1.2729687001119228,1.9241540785494193,0.7142857142857143,OKSavingsBank BRION,Hanwha Life Esports,2024-03-08,LCK,0
26.0,22.0,4.0,30.74358974358974,399.0,216.0,1.8472222222222223,0.786088875906803,0.09685171576923078,1083.5384615384614,0.5,0.7307692307692307,0.6538461538461539,4.923076923076923,0.5,0.6258503401360545,0.6153846153846154,0.7090909090909091,1.0,0.6923076923076923,0.7741935483870968,0.5177485991680125,0.5288604021484757,4.064957692307692,1.4405428726276943,2.056250689346801,0.8461538461538461,26.0,20.0,6.0,31.512820512820515,349.0,212.0,1.6462264150943395,0.6957061492868892,0.04713645769230768,474.96153846153845,0.46153846153846156,0.6538461538461539,0.6153846153846154,3.8461538461538463,0.7307692307692307,0.4927536231884058,0.5384615384615384,0.5641025641025641,0.5,0.5769230769230769,0.6764705882352942,0.5057378836531193,0.5267526267683139,3.646234615384616,1.2675623755273941,1.9397204488920918,0.7692307692307693,Gen.G,Hanwha Life Esports,2024-03-06,LCK,1
27.0,5.0,22.0,31.521604938271608,222.0,396.0,0.5606060606060606,0.7323785781274949,-0.09755304444444446,-1423.3703703703704,0.3333333333333333,0.18518518518518517,0.2222222222222222,1.962962962962963,0.4230769230769231,0.42857142857142855,0.4074074074074074,0.2627118644067797,0.0,0.2222222222222222,0.2,0.4942109918912855,0.45730969569868457,3.4853703703703705,1.4628251696935,1.8467103934133755,0.18518518518518517,29.0,7.0,22.0,32.8448275862069,230.0,401.0,0.57356608478803,0.6872992873299605,-0.08191477344827583,-872.6551724137931,0.4827586206896552,0.3103448275862069,0.4482758620689655,2.689655172413793,0.5517241379310345,0.5220125786163522,0.5172413793103449,0.4306569343065693,1.0,0.20689655172413793,0.24390243902439024,0.4918962130162551,0.4602282484326604,3.6777310344827585,1.2725140852657517,1.6835237581923062,0.2413793103448276,OKSavingsBank BRION,DRX,2024-03-06,LCK,1
27.0,7.0,20.0,33.01111111111111,219.0,368.0,0.595108695652174,0.684954475401364,-0.08434055296296294,-819.8518518518518,0.4444444444444444,0.3333333333333333,0.4444444444444444,2.740740740740741,0.5925925925925926,0.4965986394557823,0.5555555555555556,0.4453125,1.0,0.2222222222222222,0.2564102564102564,0.4920183728264383,0.45818766409502065,3.692348148148148,1.2638937294418155,1.6714584640763162,0.25925925925925924,24.0,18.0,6.0,31.58888888888889,316.0,201.0,1.572139303482587,0.6937688076969621,0.04696726666666667,382.4166666666667,0.5,0.625,0.625,3.5833333333333335,0.7083333333333334,0.5238095238095238,0.5,0.5462962962962963,0.5,0.5416666666666666,0.65625,0.5054032952557778,0.527963357081573,3.6096749999999997,1.2492818981067468,1.9474967172365856,0.75,DRX,Hanwha Life Esports,2024-03-03,LCK,0
26.0,14.0,12.0,32.996153846153845,324.0,323.0,1.0030959752321982,0.7699937967584985,-0.04957913461538462,52.53846153846154,0.4230769230769231,0.5384615384615384,0.46153846153846156,3.3846153846153846,0.48,0.48214285714285715,0.5384615384615384,0.4918032786885246,0.5,0.5,0.43243243243243246,0.49547295327448865,0.4812201981162979,3.8142615384615377,1.5474018774133638,1.763285821556362,0.5384615384615384,25.0,14.0,11.0,32.44133333333333,308.0,216.0,1.4259259259259258,0.6615595158896193,0.046103768,505.12,0.68,0.52,0.52,3.84,0.3333333333333333,0.34615384615384615,0.52,0.4864864864864865,0.0,0.64,0.6470588235294118,0.5024986997195321,0.5079459826304753,3.976548,1.3729914311055509,1.9043530576472814,0.56,KT Rolster,Dplus KIA,2024-03-03,LCK,0
25.0,21.0,4.0,30.122,386.0,247.0,1.562753036437247,0.8541153080971721,0.11172010800000001,1691.08,0.56,0.88,0.8,5.92,0.5217391304347826,0.7131782945736435,0.52,0.6320754716981132,0.25,0.84,0.8666666666666667,0.5113609869486738,0.5559466948013432,3.5671400000000006,1.2088913119801543,1.668853489330399,0.84,25.0,5.0,20.0,31.599333333333334,206.0,351.0,0.5868945868945868,0.7111718344492536,-0.08791396800000001,-1144.88,0.36,0.2,0.24,1.92,0.4583333333333333,0.4180327868852459,0.44,0.28440366972477066,0.0,0.24,0.21212121212121213,0.49407189670236007,0.4653421372022452,3.541712,1.4686591627576433,1.8792408121466977,0.2,T1,OKSavingsBank BRION,2024-03-02,LCK,1
24.0,20.0,4.0,30.607638888888886,368.0,207.0,1.7777777777777777,0.8016096512163271,0.08014035875,994.875,0.4583333333333333,0.7083333333333334,0.625,5.083333333333333,0.5416666666666666,0.6304347826086957,0.625,0.693069306930693,1.0,0.6666666666666666,0.75,0.5179958490403477,0.5198753014998884,4.044970833333333,1.4279443954357955,2.062177105972403,0.8333333333333334,24.0,14.0,10.0,33.047916666666666,315.0,292.0,1.0787671232876712,0.7841733154723306,-0.028928395833333332,235.875,0.4583333333333333,0.5833333333333334,0.5,3.4583333333333335,0.43478260869565216,0.4854368932038835,0.5416666666666666,0.5221238938053098,0.6666666666666666,0.5416666666666666,0.47058823529411764,0.4963274994390286,0.4910453487869497,3.810475,1.5484576488377393,1.7544542478625293,0.5833333333333334,Gen.G,KT Rolster,2024-03-01,LCK,1
23.0,7.0,16.0,31.15869565217392,210.0,309.0,0.6796116504854369,0.7355287194003699,-0.04563931043478261,-752.8260869565217,0.43478260869565216,0.43478260869565216,0.391304347826087,2.347826086956522,0.5,0.4727272727272727,0.4782608695652174,0.45454545454545453,0.5,0.30434782608695654,0.35294117647058826,0.49128264035446984,0.4789384048869467,3.7782347826086955,1.4898862105580168,1.7361748750239112,0.30434782608695654,24.0,5.0,19.0,32.33402777777778,172.0,339.0,0.5073746312684366,0.68755230522452,-0.10040543458333333,-1075.7916666666667,0.4583333333333333,0.2916666666666667,0.375,2.625,0.5416666666666666,0.48854961832061067,0.5,0.4090909090909091,1.0,0.125,0.17142857142857143,0.49203022916295963,0.4491692236876945,3.5762708333333335,1.223561891452832,1.6161974738291731,0.20833333333333334,Nongshim RedForce,DRX,2024-02-29,LCK,0
23.0,12.0,11.0,32.6,285.0,210.0,1.3571428571428572,0.6784294434572239,0.03844061739130435,373.69565217391306,0.6521739130434783,0.4782608695652174,0.4782608695652174,3.608695652173913,0.2727272727272727,0.3559322033898305,0.4782608695652174,0.46078431372549017,0.0,0.6086956521739131,0.6,0.5009921458043134,0.5039377242545909,3.981430434782609,1.3710596253147516,1.9055401124197717,0.5217391304347826,23.0,5.0,18.0,31.684782608695656,200.0,328.0,0.6097560975609756,0.7323558766742175,-0.08388648695652175,-1069.0869565217392,0.391304347826087,0.21739130434782608,0.2608695652173913,1.9130434782608696,0.5,0.38181818181818183,0.4782608695652174,0.29,0.0,0.2608695652173913,0.2413793103448276,0.495280241610787,0.46702762338967047,3.54594347826087,1.4814233687559482,1.8843934080932203,0.21739130434782608,Dplus KIA,OKSavingsBank BRION,2024-02-29,LCK,1
21.0,4.0,17.0,32.11031746031746,149.0,296.0,0.5033783783783784,0.6880521838602519,-0.09209885857142856,-1132.4761904761904,0.47619047619047616,0.3333333333333333,0.38095238095238093,2.8095238095238093,0.5238095238095238,0.48672566371681414,0.47619047619047616,0.3958333333333333,,0.14285714285714285,0.1875,0.49129632234527726,0.44761854600917317,3.582580952380952,1.2117703595493592,1.62753990887748,0.19047619047619047,20.0,10.0,10.0,32.405,242.0,187.0,1.2941176470588236,0.6775858867596478,0.020423989999999996,327.9,0.65,0.4,0.45,3.6,0.2631578947368421,0.33,0.5,0.45454545454545453,0.0,0.6,0.5555555555555556,0.5007161042079709,0.4985319780083811,4.049905,1.3760174274218815,1.901187878222105,0.5,DRX,Dplus KIA,2024-02-25,LCK,0
21.0,17.0,4.0,30.218253968253965,326.0,223.0,1.4618834080717489,0.8788367531437428,0.10824722380952383,1719.952380952381,0.5714285714285714,0.8571428571428571,0.8095238095238095,6.190476190476191,0.5789473684210527,0.7714285714285715,0.47619047619047616,0.5842696629213483,0.25,0.8095238095238095,0.8461538461538461,0.5100449198919197,0.5597739276568496,3.600014285714286,1.1953128871346412,1.6089301557737703,0.8095238095238095,22.0,14.0,8.0,33.16893939393939,308.0,263.0,1.1711026615969582,0.8039231755724788,-0.017790022727272727,413.77272727272725,0.5,0.6363636363636364,0.5454545454545454,3.5,0.38095238095238093,0.4835164835164835,0.5454545454545454,0.5480769230769231,0.6666666666666666,0.5909090909090909,0.5,0.4970305817979595,0.4937689553209438,3.843309090909091,1.555974616485564,1.7792196860845189,0.6363636363636364,T1,KT Rolster,2024-02-24,LCK,1
19.0,14.0,5.0,31.4359649122807,243.0,148.0,1.6418918918918919,0.668898116047468,0.0478384,360.8421052631579,0.5789473684210527,0.5263157894736842,0.5789473684210527,3.6315789473684212,0.6842105263157895,0.48514851485148514,0.47368421052631576,0.5357142857142857,0.5,0.47368421052631576,0.6086956521739131,0.5043537112520561,0.5303821505273976,3.6232789473684206,1.2242806589848911,1.9474233924862485,0.7368421052631579,21.0,7.0,14.0,31.504761904761907,200.0,274.0,0.7299270072992701,0.7281861204977264,-0.03762448285714286,-804.6190476190476,0.38095238095238093,0.47619047619047616,0.42857142857142855,2.380952380952381,0.5,0.46938775510204084,0.47619047619047616,0.45555555555555555,0.5,0.3333333333333333,0.3870967741935484,0.49200143016100206,0.4817986346568022,3.7821333333333333,1.4760274775458542,1.738497795979421,0.3333333333333333,Hanwha Life Esports,Nongshim RedForce,2024-02-23,LCK,1
18.0,14.0,4.0,30.86203703703704,262.0,159.0,1.6477987421383649,0.7696482039148695,0.069199645,943.2222222222222,0.3888888888888889,0.7222222222222222,0.6666666666666666,5.055555555555555,0.6111111111111112,0.6764705882352942,0.6111111111111112,0.6883116883116883,1.0,0.6666666666666666,0.6956521739130435,0.516954486392404,0.5127668494419605,4.071644444444445,1.3948711977874593,2.0046270632947816,0.7777777777777778,19.0,4.0,15.0,32.814035087719304,133.0,254.0,0.5236220472440944,0.6354638112817511,-0.08450884368421052,-915.7894736842105,0.5263157894736842,0.3157894736842105,0.3684210526315789,2.4210526315789473,0.5263157894736842,0.45544554455445546,0.5263157894736842,0.42696629213483145,,0.15789473684210525,0.1935483870967742,0.493960757485418,0.4507883641454626,3.5296421052631577,1.2133032342507,1.6582181162566347,0.21052631578947367,Gen.G,DRX,2024-02-22,LCK,1
17.0,12.0,5.0,30.129411764705885,205.0,131.0,1.5648854961832062,0.6700591018557759,0.03443874117647058,339.7647058823529,0.5882352941176471,0.5294117647058824,0.5294117647058824,3.7058823529411766,0.6470588235294118,0.45555555555555555,0.4117647058823529,0.5211267605633803,1.0,0.47058823529411764,0.5555555555555556,0.5044725215074664,0.5262281831282942,3.6030529411764705,1.2025235591753463,1.919905476080813,0.7058823529411765,20.0,14.0,6.0,32.23166666666667,291.0,225.0,1.2933333333333332,0.8184125194620415,-0.0033954749999999985,509.15,0.5,0.65,0.6,3.55,0.42105263157894735,0.5125,0.6,0.5714285714285714,,0.6,0.5555555555555556,0.4970680223858624,0.4997149381950157,3.7858450000000006,1.5265613663074964,1.7660703306869696,0.7,Hanwha Life Esports,KT Rolster,2024-02-21,LCK,1
18.0,15.0,3.0,29.704629629629625,277.0,175.0,1.582857142857143,0.8575594673744595,0.11781912777777778,1943.1666666666667,0.6111111111111112,0.8888888888888888,0.8333333333333334,6.555555555555555,0.6470588235294118,0.7777777777777778,0.5,0.6,0.25,0.8333333333333334,0.9047619047619048,0.5107089632372498,0.5717636896536146,3.618916666666667,1.20374322001103,1.5879532029321293,0.8333333333333334,18.0,6.0,12.0,31.20555555555556,153.0,225.0,0.68,0.6831331961673551,-0.03542593,-875.2777777777778,0.3333333333333333,0.5,0.4444444444444444,2.3333333333333335,0.4375,0.5060240963855421,0.4444444444444444,0.4473684210526316,0.5,0.3333333333333333,0.38461538461538464,0.49167844515782555,0.47673763304564587,3.7728777777777776,1.4506608390138775,1.756455649714603,0.3333333333333333,T1,Nongshim RedForce,2024-02-21,LCK,1
16.0,4.0,12.0,31.297916666666666,122.0,215.0,0.5674418604651162,0.6838348313626117,-0.053925608750000006,-1155.25,0.3125,0.4375,0.375,2.25,0.4666666666666667,0.5,0.4375,0.39705882352941174,0.0,0.25,0.30434782608695654,0.49025040112433815,0.4727033777311685,3.82004375,1.4474908817489602,1.7408536084792146,0.25,15.0,1.0,14.0,30.985555555555557,94.0,222.0,0.42342342342342343,0.6986539012500923,-0.11588598666666666,-1296.5333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,1.8666666666666667,0.4666666666666667,0.4050632911392405,0.4666666666666667,0.2878787878787879,,0.13333333333333333,0.16666666666666666,0.4935506693150154,0.4429387772000299,3.6763866666666662,1.4748845935050385,1.9576541672385914,0.06666666666666667,Nongshim RedForce,OKSavingsBank BRION,2024-02-18,LCK,1
16.0,6.0,10.0,33.452083333333334,160.0,163.0,0.9815950920245399,0.614587313990459,-0.003940900000000001,-137.1875,0.6875,0.375,0.375,3.0625,0.2,0.19736842105263158,0.5625,0.40540540540540543,0.0,0.5,0.5,0.4987865746053722,0.4927797207555368,4.106943749999999,1.381388211606089,1.9070224669596005,0.375,17.0,4.0,13.0,33.61176470588236,128.0,221.0,0.579185520361991,0.6236456516475094,-0.0791176194117647,-621.9411764705883,0.5294117647058824,0.35294117647058826,0.4117647058823529,2.4705882352941178,0.5294117647058824,0.5168539325842697,0.5294117647058824,0.44047619047619047,,0.17647058823529413,0.20689655172413793,0.49537597301522995,0.4489552124553709,3.5381823529411762,1.2220100020850455,1.705895144399141,0.23529411764705882,Dplus KIA,DRX,2024-02-17,LCK,1
16.0,12.0,4.0,31.089583333333337,240.0,151.0,1.5894039735099337,0.8011871396036394,0.062788663125,984.5,0.3125,0.6875,0.625,5.3125,0.625,0.6559139784946236,0.5625,0.6714285714285714,1.0,0.625,0.65,0.5176721688301341,0.5116263872142454,4.1054312500000005,1.3922000132944599,2.065622613200569,0.75,15.0,12.0,3.0,30.27444444444445,197.0,109.0,1.8073394495412844,0.6904220863159177,0.055095573333333335,466.8,0.6666666666666666,0.6,0.6,3.933333333333333,0.6666666666666666,0.49382716049382713,0.4666666666666667,0.5625,1.0,0.5333333333333333,0.6666666666666666,0.506563927960537,0.5326440138472244,3.64554,1.1894477781860784,1.9549402766723463,0.8,Gen.G,Hanwha Life Esports,2024-02-17,LCK,1
14.0,4.0,10.0,31.934523809523807,115.0,185.0,0.6216216216216216,0.6832655423663938,-0.052327745714285716,-1033.642857142857,0.2857142857142857,0.5,0.42857142857142855,2.4285714285714284,0.46153846153846156,0.4931506849315068,0.42857142857142855,0.3870967741935484,0.0,0.2857142857142857,0.3333333333333333,0.49073832293548314,0.46337233653280796,3.937235714285714,1.4760492513517065,1.7734490618992198,0.2857142857142857,18.0,12.0,6.0,32.830555555555556,261.0,217.0,1.2027649769585254,0.8308765704469743,-0.011007266666666665,342.77777777777777,0.5,0.6111111111111112,0.5555555555555556,3.4444444444444446,0.4117647058823529,0.5194805194805194,0.6111111111111112,0.5764705882352941,,0.5555555555555556,0.52,0.4952794635894386,0.5039077831188722,3.8001055555555556,1.5345747723587155,1.7739519854546095,0.6666666666666666,Nongshim RedForce,KT Rolster,2024-02-16,LCK,0
13.0,10.0,3.0,30.32692307692308,168.0,96.0,1.75,0.688579736744307,0.04616520769230769,416.46153846153845,0.7692307692307693,0.5384615384615384,0.5384615384615384,3.923076923076923,0.6923076923076923,0.4520547945205479,0.46153846153846156,0.5714285714285714,1.0,0.5384615384615384,0.6428571428571429,0.5063464226748192,0.5305187386073539,3.808761538461539,1.1875079968340077,2.023318521954698,0.7692307692307693,13.0,1.0,12.0,31.147435897435898,81.0,193.0,0.41968911917098445,0.6980779847452776,-0.1163079923076923,-1373.8461538461538,0.23076923076923078,0.3076923076923077,0.3076923076923077,1.7692307692307692,0.46153846153846156,0.43661971830985913,0.46153846153846156,0.25862068965517243,,0.15384615384615385,0.17647058823529413,0.49378580495081803,0.4413075587548626,3.8071923076923073,1.5010400377824988,2.057640451083171,0.07692307692307693,Hanwha Life Esports,OKSavingsBank BRION,2024-02-15,LCK,1
14.0,11.0,3.0,29.609523809523807,210.0,141.0,1.4893617021276595,0.8584083100141265,0.10973295000000001,2186.785714285714,0.7142857142857143,0.8571428571428571,0.7857142857142857,6.642857142857143,0.6923076923076923,0.7866666666666666,0.42857142857142855,0.5689655172413793,0.0,0.7857142857142857,0.875,0.5086061242321733,0.5706100846656467,3.6418500000000003,1.1990337306548555,1.4779771418722736,0.7857142857142857,14.0,6.0,8.0,33.76904761904762,144.0,131.0,1.099236641221374,0.5909621505056817,0.016288757142857154,62.42857142857143,0.7142857142857143,0.42857142857142855,0.42857142857142855,3.2142857142857144,0.23076923076923078,0.208955223880597,0.6428571428571429,0.4461538461538462,0.0,0.5714285714285714,0.5789473684210527,0.5010349234320339,0.5061380436853178,4.123871428571428,1.3862336888428837,1.956559280650129,0.42857142857142855,T1,Dplus KIA,2024-02-15,LCK,1
16.0,10.0,6.0,33.07395833333334,223.0,200.0,1.115,0.8243602498828142,-0.02667419375,178.0,0.4375,0.625,0.5,3.125,0.4,0.5384615384615384,0.5625,0.5526315789473685,,0.5,0.4782608695652174,0.4974708022385873,0.5002753768878521,3.8391125,1.515183938264586,1.7998139262538833,0.625,14.0,12.0,2.0,31.11904761904762,224.0,113.0,1.9823008849557522,0.7919157793774465,0.088091065,1362.4285714285713,0.35714285714285715,0.7142857142857143,0.7142857142857143,5.428571428571429,0.6428571428571429,0.6666666666666666,0.6428571428571429,0.7377049180327869,1.0,0.7142857142857143,0.7222222222222222,0.5170180150053317,0.517996875811571,4.1515071428571435,1.3817237842764076,2.119725796226445,0.8571428571428571,KT Rolster,Gen.G,2024-02-14,LCK,1
11.0,3.0,8.0,32.43787878787878,91.0,153.0,0.5947712418300654,0.6926781020966482,-0.05433054,-1004.1818181818181,0.36363636363636365,0.45454545454545453,0.45454545454545453,2.5454545454545454,0.6,0.5166666666666667,0.5454545454545454,0.42,0.0,0.2727272727272727,0.3333333333333333,0.4892160904795647,0.4786455167025826,3.861272727272727,1.514394116707072,1.8154123556663067,0.2727272727272727,10.0,8.0,2.0,30.398333333333333,136.0,72.0,1.8888888888888888,0.7005278107609607,0.046519519999999995,198.9,0.7,0.6,0.5,3.7,0.6,0.4166666666666667,0.3,0.5227272727272727,1.0,0.5,0.6363636363636364,0.5071463020594202,0.5118855629626504,3.89418,1.203992916464166,1.9492269616424338,0.8,Nongshim RedForce,Hanwha Life Esports,2024-02-04,LCK,0
12.0,9.0,3.0,29.944444444444443,179.0,118.0,1.5169491525423728,0.8425205434024345,0.10170985833333335,2099.25,0.6666666666666666,0.8333333333333334,0.75,6.166666666666667,0.7272727272727273,0.746031746031746,0.4166666666666667,0.5490196078431373,0.0,0.8333333333333334,0.8571428571428571,0.5084102565782421,0.5649363216744442,3.7107083333333333,1.192313575003767,1.472260128281919,0.75,11.0,1.0,10.0,31.792424242424246,58.0,162.0,0.35802469135802467,0.6515949074836412,-0.1087509909090909,-1130.5454545454545,0.2727272727272727,0.36363636363636365,0.36363636363636365,1.8181818181818181,0.45454545454545453,0.5254237288135594,0.45454545454545453,0.2549019607843137,,0.18181818181818182,0.2,0.4944343749701961,0.4496639626399034,3.9539181818181817,1.5708856398383029,2.205692576355148,0.09090909090909091,T1,OKSavingsBank BRION,2024-02-03,LCK,1
12.0,3.0,9.0,32.50555555555555,91.0,141.0,0.6453900709219859,0.6096041912358502,-0.06741826916666666,-650.75,0.5,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.4166666666666667,0.4852941176470588,0.5833333333333334,0.49122807017543857,,0.25,0.2631578947368421,0.49099413161958844,0.4483633057569944,3.471191666666666,1.2268657769719427,1.7196133895063268,0.25,13.0,8.0,5.0,32.53333333333333,181.0,172.0,1.052325581395349,0.8599735479697714,-0.047262646153846156,-27.923076923076923,0.38461538461538464,0.6153846153846154,0.5384615384615384,2.923076923076923,0.4166666666666667,0.5535714285714286,0.5384615384615384,0.5166666666666667,,0.38461538461538464,0.35294117647058826,0.4988184473896836,0.4912319868421585,3.823192307692308,1.466403824765802,1.7986866472899723,0.6153846153846154,DRX,KT Rolster,2024-02-03,LCK,0
12.0,6.0,6.0,34.13611111111111,132.0,98.0,1.346938775510204,0.5670944631318456,0.03545105833333335,115.41666666666667,0.75,0.4166666666666667,0.4166666666666667,3.0833333333333335,0.2727272727272727,0.12727272727272726,0.5833333333333334,0.44642857142857145,0.0,0.6666666666666666,0.6470588235294118,0.5020954480719017,0.5128824918655418,4.121791666666666,1.3684340295613826,1.9839920719685322,0.5,8.0,6.0,2.0,30.106250000000003,103.0,60.0,1.7166666666666666,0.6921176947640264,0.0334781375,184.75,0.75,0.625,0.5,3.625,0.5,0.4166666666666667,0.375,0.5142857142857142,1.0,0.375,0.5555555555555556,0.5076008214724823,0.5062747923543065,3.7965,1.1973703082003935,1.9273623793057237,0.75,Dplus KIA,Hanwha Life Esports,2024-02-02,LCK,0
10.0,7.0,3.0,30.626666666666665,149.0,108.0,1.3796296296296295,0.8610590001955674,0.08743993000000001,1812.8,0.7,0.8,0.7,6.0,0.8888888888888888,0.7647058823529411,0.4,0.5116279069767442,0.0,0.8,0.8181818181818182,0.5051000574063625,0.5592135442978887,3.7884700000000002,1.227554934837071,1.4825104936799653,0.7,10.0,3.0,7.0,33.7,81.0,111.0,0.7297297297297297,0.581559377595666,-0.04629002299999999,-74.6,0.5,0.4,0.4,3.0,0.3,0.5178571428571429,0.6,0.5306122448979592,,0.3,0.3125,0.4941852084310342,0.4567460086198375,3.4492599999999998,1.2712110775403713,1.8306140485748705,0.3,T1,DRX,2024-02-01,LCK,1
